Project,Sha,Timestamp,Build Result,Total Time,Num of Test detected,Tests Detected,module,cleanerCounts
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:04,3,"['org.unix4j.operation.LineOperationTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.LsTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.TailFileTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-core/unix4j-command,50
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:04,2,"['org.unix4j.unix.SedPerfTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.GrepPerfTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-perf,50
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:03,2,"['org.unix4j.codegen.OptionSetDefinitionDataLoaderTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.codegen.CommandDefinitionDataLoaderTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-tools,0
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:03,9,"['org.unix4j.io.ReaderInputTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.MonthStringComparatorTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.line.SimpleLineTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.line.SingleCharSequenceLineTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.UnitsNumberStringComparatorTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.VersionStringComparatorTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.ArgsUtilTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.ScientificNumberStringComparatorTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.DecimalNumberStringComparatorTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-core/unix4j-base,0
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:03,23,"['org.unix4j.unix.HeadTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.FromFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.TailFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.LsFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.CatFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.GrepTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.FromFileOnClasspathTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.HeadFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.FindFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.SortTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.SortFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.WcFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.WcTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.GrepFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.CatTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.LineByLineTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.XargsTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.operation.LineOperationTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.UniqTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.SedTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.TailTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.EchoTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.LsTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-core/unix4j-command,0
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:03,7,"['org.unix4j.unix.SortPerfTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.TailPerfTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.SedPerfTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.CutPerfTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.GrepPerfTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.WcPerfTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.HeadPerfTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-perf,0
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:06,0,[],unix4j/unix4j-tools,10
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:06,4,"['org.unix4j.util.VersionStringComparatorTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.ArgsUtilTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.DecimalNumberStringComparatorTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.MonthStringComparatorTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-core/unix4j-base,10
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:06,9,"['org.unix4j.unix.FromFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.LsFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.FindFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.SortTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.SortFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.WcTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.GrepTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.UniqTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.HeadFileTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-core/unix4j-command,10
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:06,2,"['org.unix4j.unix.SortPerfTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.HeadPerfTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-perf,10
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:09,0,[],unix4j/unix4j-tools,20
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:09,2,"['org.unix4j.util.VersionStringComparatorTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.MonthStringComparatorTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-core/unix4j-base,20
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:09,2,"['org.unix4j.unix.FindFileTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.SortFileTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-core/unix4j-command,20
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:09,2,"['org.unix4j.unix.HeadPerfTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.unix.GrepPerfTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-perf,20
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:10,0,[],unix4j/unix4j-tools,30
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:10,2,"['org.unix4j.util.VersionStringComparatorTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.MonthStringComparatorTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-core/unix4j-base,30
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:10,1,['org.unix4j.unix.SortFileTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-core/unix4j-command,30
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:10,1,['org.unix4j.unix.GrepPerfTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-perf,30
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:13,0,[],unix4j/unix4j-tools,35
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:13,2,"['org.unix4j.util.VersionStringComparatorTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.MonthStringComparatorTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-core/unix4j-base,35
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:13,1,['org.unix4j.unix.SortFileTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-core/unix4j-command,35
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:13,1,['org.unix4j.unix.GrepPerfTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-perf,35
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:14,0,[],unix4j/unix4j-tools,40
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:14,2,"['org.unix4j.util.VersionStringComparatorTest.CroissantMutant_OD_DSD_brittle', 'org.unix4j.util.MonthStringComparatorTest.CroissantMutant_OD_DSD_brittle']",unix4j/unix4j-core/unix4j-base,40
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:14,1,['org.unix4j.unix.SortFileTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-core/unix4j-command,40
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:14,1,['org.unix4j.unix.GrepPerfTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-perf,40
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:15,0,[],unix4j/unix4j-tools,45
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:15,1,['org.unix4j.util.VersionStringComparatorTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-core/unix4j-base,45
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:15,1,['org.unix4j.builder.CommandBuilderTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-core/unix4j-command,45
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:15,1,['org.unix4j.unix.GrepPerfTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-perf,45
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:18,0,[],unix4j/unix4j-tools,50
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:18,1,['org.unix4j.util.VersionStringComparatorTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-core/unix4j-base,50
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:18,1,['org.unix4j.builder.CommandBuilderTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-core/unix4j-command,50
unix4j,062b0d5a0c7d91b630e4b4a3b561d3c817517356,baaf48c429b792b7fe5ba17f7230a2655a1bbcfb,BUILD SUCCESS,04:18,1,['org.unix4j.unix.GrepPerfTest.CroissantMutant_OD_DSD_brittle'],unix4j/unix4j-perf,50
